code,name,zcode
513-002,2 ОМ ОВД Г. МОНЧЕГОРСКА МУРМАНСКОЙ ОБЛ.,51302
513-003,ОТДЕЛЕНИЕМ МИЛИЦИИ ПОСЕЛКА ОЛЕНЬЯ ГУБА ОВД ЗАТО СКАЛИСТЫЙ МУРМАНСКОЙ ОБЛ.,51303
520-000,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В АВТОЗАВОДСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52000
520-001,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52001
520-002,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52002
520-002,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КАНАВИНСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52002
520-003,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52003
520-003,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ЛЕНИНСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52003
520-004,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52004
520-004,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В МОСКОВСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52004
520-005,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52005
520-005,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В НИЖЕГОРОДСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52005
520-006,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52006
520-006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПРИОКСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52006
520-006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖНЕГОРОДСКОЙ ОБЛ. В ПРИОКСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52006
520-006,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПРИОКСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52006
520-007,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52007
520-007,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СОВЕТСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52007
520-008,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52008
520-008,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СОРМОВСКОМ РАЙОНЕ Г. НИЖНЕГО НОВГОРОДА,52008
520-009,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52009
520-009,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ДЗЕРЖИНСК,52009
520-009,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ДЗЕРЖИНСК,52009
520-010,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52010
520-010,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. АРЗАМАС,52010
520-010,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. АРЗАМАС,52010
520-010,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. АРЗАМАС И АРЗАМАССКОМ РАЙОНЕ,52010
520-011,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52011
520-011,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БАЛАХНИНСКОМ РАЙОНЕ,52011
520-011,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. БАЛАХНА,52011
520-012,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52012
520-012,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БОГОРОДСКОМ РАЙОНЕ,52012
520-013,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52013
520-013,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. БОР,52013
520-013,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БОРСКОМ РАЙОНЕ,52013
520-013,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. БОР,52013
520-014,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52014
520-014,МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ВЫКСА,52014
520-014,МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ВЫКСА,52014
520-014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВЫКСУНСКОМ РАЙОНЕ,52014
520-015,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52015
520-015,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДЕЦКОМ РАЙОНЕ,52015
520-016,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52016
520-016,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КСТОВСКОМ РАЙОНЕ,52016
520-017,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52017
520-017,ОТДЕЛЕНИЕМ В КУЛЕБАКСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ВЫКСА,52017
520-017,ОТДЕЛЕНИЕМ В КУЛЕБАКСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ВЫКСА,52017
520-017,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КУЛЕБАКСКОМ РАЙОНЕ,52017
520-018,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52018
520-018,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПАВЛОВСКОМ РАЙОНЕ,52018
520-019,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52019
520-019,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. САРОВ,52019
520-019,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. САРОВ,52019
520-020,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52020
520-020,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В АРЗАМАССКОМ РАЙОНЕ,52020
520-021,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52021
520-021,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВЕТЛУЖСКОМ РАЙОНЕ,52021
520-021,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВЕТЛУЖСКОМ РАЙОНЕ,52021
520-022,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52022
520-022,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВОЛОДАРСКОМ РАЙОНЕ,52022
520-022,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПОС. ИЛЬИНОГОРСК,52022
520-023,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52023
520-023,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ДАЛЬНЕКОНСТАНТИНОВСКОМ РАЙОНЕ,52023
520-023,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В РП ДАЛЬНЕЕ КОНСТАНТИНОВО,52023
520-023,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ДАЛЬНЕКОНСТАНТИНОВСКОМ РАЙОНЕ,52023
520-024,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52024
520-024,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В РП Д. КОНСТАНТИНОВО-5,52024
520-025,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52025
520-025,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ЛУКОЯНОВСКОМ РАЙОНЕ,52025
520-025,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ЛУКОЯНОВ,52025
520-026,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52026
520-026,МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ЛЫСКОВО,52026
520-026,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ЛЫСКОВСКОМ РАЙОНЕ,52026
520-027,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52027
520-027,ОТДЕЛЕНИЕМ В НАВАШИНСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ВЫКСА,52027
520-027,ОТДЕЛЕНИЕМ В НАВАШИНСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ВЫКСА,52027
520-027,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В НАВАШИНСКОМ РАЙОНЕ,52027
520-028,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52028
520-028,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ПЕРВОМАЙСК,52028
520-028,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПЕРВОМАЙСКОМ РАЙОНЕ,52028
520-028,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ПЕРВОМАЙСК,52028
520-029,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52029
520-029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ СЕМЕНОВСКИЙ,52029
520-029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СЕМЕНОВСКОМ РАЙОНЕ,52029
520-030,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52030
520-030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. СЕРГАЧ,52030
520-030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СЕРГАЧСКОМ РАЙОНЕ,52030
520-030,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. СЕРГАЧ,52030
520-031,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52031
520-031,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. УРЕНЬ,52031
520-031,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В УРЕНСКОМ РАЙОНЕ,52031
520-031,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В УРЕНСКОМ РАЙОНЕ,52031
520-032,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52032
520-032,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ЧКАЛОВСКОМ РАЙОНЕ,52032
520-033,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52033
520-033,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ Г. ШАХУНЬЯ,52033
520-033,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ШАХУНСКОМ РАЙОНЕ,52033
520-034,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52034
520-034,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В АРДАТОВСКОМ РАЙОНЕ,52034
520-034,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В АРДАТОВСКОМ РАЙОНЕ,52034
520-035,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52035
520-035,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БОЛЬШЕБОЛДИНСКОМ РАЙОНЕ,52035
520-035,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БОЛЬШЕБОЛДИНСКОМ РАЙОНЕ,52035
520-036,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52036
520-036,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БОЛЬШЕМУРАШКИНСКОМ РАЙОНЕ,52036
520-037,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52037
520-037,ОТДЕЛЕНИЕМ В БУТУРЛИНСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ЛЫСКОВО,52037
520-037,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В БУТУРЛИНСКОМ РАЙОНЕ,52037
520-038,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52038
520-038,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВАДСКОМ РАЙОНЕ,52038
520-039,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52039
520-039,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВАРНАВИНСКОМ РАЙОНЕ,52039
520-040,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52040
520-040,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВАЧСКОМ РАЙОНЕ,52040
520-041,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52041
520-041,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВОЗНЕСЕНСКОМ РАЙОНЕ,52041
520-042,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52042
520-042,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВОРОТЫНСКОМ РАЙОНЕ,52042
520-043,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52043
520-043,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ВОСКРЕСЕНСКОМ РАЙОНЕ,52043
520-044,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52044
520-044,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГАГИНСКОМ РАЙОНЕ,52044
520-045,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52045
520-045,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ДИВЕЕВСКОМ РАЙОНЕ,52045
520-046,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52046
520-046,ОТДЕЛЕНИЕМ В КНЯГИНИНСКОМ РАЙОНЕ МРО УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В Г. ЛЫСКОВО,52046
520-046,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КНЯГИНИНСКОМ РАЙОНЕ,52046
520-047,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52047
520-047,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КОВЕРНИНСКОМ РАЙОНЕ,52047
520-047,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КОВЕРНИНСКОМ РАЙОНЕ,52047
520-048,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52048
520-048,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КРАСНОБАКОВСКОМ РАЙОНЕ,52048
520-049,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52049
520-049,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В КРАСНООКТЯБРЬСКОМ РАЙОНЕ,52049
520-050,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52050
520-050,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПЕРЕВОЗСКОМ РАЙОНЕ,52050
520-051,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52051
520-051,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПИЛЬНИНСКОМ РАЙОНЕ,52051
520-052,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52052
520-052,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПОЧИНКОВСКОМ РАЙОНЕ,52052
520-052,ОТДЕЛОМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В С. ПОЧИНКИ,52052
520-053,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52053
520-053,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СЕЧЕНОВСКОМ РАЙОНЕ,52053
520-054,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52054
520-054,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДСКОМ ОКРУГЕ СОКОЛЬСКИЙ,52054
520-054,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СОКОЛЬСКОМ РАЙОНЕ,52054
520-055,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52055
520-055,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СОСНОВСКОМ РАЙОНЕ,52055
520-055,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СОСНОВСКОМ РАЙОНЕ,52055
520-056,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52056
520-056,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В СПАССКОМ РАЙОНЕ,52056
520-057,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52057
520-057,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ТОНКИНСКОМ РАЙОНЕ,52057
520-058,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52058
520-058,МП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ТОНШАЕВСКОМ РАЙОНЕ,52058
520-058,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ТОНШАЕВСКОМ РАЙОНЕ,52058
520-059,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52059
520-059,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ШАРАНГСКОМ РАЙОНЕ,52059
520-059,ТП УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ШАРАНГСКОМ РАЙОНЕ,52059
520-060,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52060
520-060,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ШАТКОВСКОМ РАЙОНЕ,52060
520-061,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52061
520-061,ТП В Г. ЗАВОЛЖЬЕ ОУФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДЕЦКОМ РАЙОНЕ,52061
520-062,ГУ МВД РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52062
520-062,ТП В Г. ВОРСМА ОУФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ПАВЛОВСКОМ РАЙОНЕ,52062
520-064,УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ.,52064
521-001,ГУВД НИЖЕГОРОДСКОЙ ОБЛ.,52101
522-001,АВТОЗАВОДСКИМ РУВД Г. НИЖНЕГО НОВГОРОДА,52201
522-001,УВД АВТОЗАВОДСКОГО РАЙОНА Г. Н.НОВГОРОДА,52201
522-001,УВД АВТОЗАВОДСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52201
522-002,УВД КАНАВИНСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52202
522-003,УВД ЛЕНИНСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52203
522-004,ОВД МОСКОВСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52204
522-005,УВД НИЖЕГОРОДСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52205
522-006,ОВД ПРИОКСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52206
522-006,ПРИОКСКИМ РОВД Г. НИЖНЕГО НОВГОРОДА,52206
522-007,УВД СОВЕТСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52207
522-008,УВД СОРМОВСКОГО РАЙОНА Г. НИЖНЕГО НОВГОРОДА,52208
522-009,ОТДЕЛЕНИЕМ МИЛИЦИИ № 1 УВД Г. ДЗЕРЖИНСКА НИЖЕГОРОДСКОЙ ОБЛ.,52209
522-010,ОТДЕЛЕНИЕМ МИЛИЦИИ № 2 УВД Г. ДЗЕРЖИНСКА НИЖЕГОРОДСКОЙ ОБЛ.,52210
522-011,3 ОМ УВД Г. ДЗЕРЖИНСКА НИЖЕГОРОДСКОЙ ОБЛ.,52211
522-011,ОТДЕЛЕНИЕМ МИЛИЦИИ № 3 УВД Г. ДЗЕРЖИНСКА НИЖЕГОРОДСКОЙ ОБЛ.,52211
522-012,АРЗАМАССКИМ ГОВД НИЖЕГОРОДСКОЙ ОБЛ.,52212
522-012,УВД Г. АРЗАМАСА НИЖЕГОРОДСКОЙ ОБЛ.,52212
522-013,БАЛАХНИНСКИМ ГОВД НИЖЕГОРОДСКОЙ ОБЛ.,52213
522-013,ОВД Г. БАЛАХНЫ НИЖЕГОРОДСКОЙ ОБЛ.,52213
522-014,БОГОРОДСКИМ ГОВД НИЖЕГОРОДСКОЙ ОБЛ.,52214
522-014,БОГОРОДСКИМ ГОВД,52214
522-014,ОВД Г. БОГОРОДСКА НИЖЕГОРОДСКОЙ ОБЛ.,52214
522-015,УВД Г. БОР НИЖЕГОРОДСКОЙ ОБЛ.,52215
522-015,УВД Г. БОРА НИЖЕГОРОДСКОЙ ОБЛ.,52215
522-016,ВЫКСУНСКИМ ГОВД НИЖЕГОРОДСКОЙ ОБЛ.,52216
522-016,ОВД Г. ВЫКСЫ НИЖЕГОРОДСКОЙ ОБЛ.,52216
522-017,ГОРОДЕЦКИМ РУВД НИЖЕГОРОДСКОЙ ОБЛ.,52217
522-017,УВД ГОРОДЕЦКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛ.,52217
522-018,УВД КСТОВСКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛ.,52218
522-019,ОВД Г. КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛ.,52219
522-020,ОВД Г. ПАВЛОВА НИЖЕГОРОДСКОЙ ОБЛ.,52220
